timestamp,price,amount
1515852000,14274.6299,4243.5380131
1515859200,14298.3057,3299.3745868
1515866400,14060.2696,2051.17710028
1515873600,14173.12,1231.06935766
1515880800,14187.2241,1266.20318096
1515888000,14289.9224,2542.1608464
1515895200,14203.7259,2334.15275802
1515902400,13778.6362,4454.02144488
1515909600,13678.1211,2681.4103372
1515916800,13494.411,3249.67787262
1515924000,13289.7602,3113.23817432
1515931200,13317.9871,8293.89544242
1515938400,12645.3397,5149.30972506
1515945600,13242.3198,3856.98501356
1515952800,13136.0046,2019.03334776
1515960000,13228.228,2172.32736026
1515967200,13446.2126,2230.22573374
1515974400,13471.1228,2643.82750888
1515981600,13368.042,3460.09968602
1515988800,13509.5926,2564.13267266
1515996000,13399.1641,2846.43888622
1516003200,13578.6705,4922.55942768
1516010400,13751.6298,5899.92058546
1516017600,14028.95,6013.1303374
1516024800,13938.5165,3125.91034762
1516032000,13792.9304,2083.14524956
1516039200,13777.4663,1648.37613184
1516046400,13844.1258,799.76534316
1516053600,13546.8268,1898.9923238
1516060800,12975.6249,6411.02050252
1516068000,12851.1488,5611.9476633
1516075200,13037.6319,2827.26710106
1516082400,12431.4852,2788.84543008
1516089600,11321.687,12115.4884729
1516096800,12042.2351,9768.69691698
1516104000,11408.1845,8835.19402248
1516111200,11933.1061,7960.82196244
1516118400,11040.4636,6675.2672595
1516125600,11182.23,6223.03215858
1516132800,10475.3801,5311.11420538
1516140000,10977.6398,9833.08762006
1516147200,10801,7621.05578808
1516154400,10459.7569,8331.44010382
1516161600,10637.3276,7405.00905642
1516168800,10741.28,5219.20139332
1516176000,10267.0086,6011.70378418
1516183200,9919.52,8714.08401962
1516190400,9822.88,5120.78453452
1516197600,9407.02,12157.3586005
1516204800,9962.0558,7099.53684604
1516212000,10370.1682,4058.20507716
1516219200,11266.7432,4495.06224912
1516226400,11000.2554,7690.44953156
1516233600,11389,5825.37454732
1516240800,11070.3956,6155.06328564
1516248000,10821.9899,5107.43320266
1516255200,10557.8355,5461.70932526
1516262400,11091.3889,7448.76783932
1516269600,11398.9113,5822.64761062
1516276800,11351.2776,6859.61599746
1516284000,11596.5567,7635.10435614
1516291200,11020.8207,7370.51395426
1516298400,11598.2908,4261.52860456
1516305600,11403.3386,3641.3810539
1516312800,11047.2692,6047.69306496
1516320000,11228.5383,3683.27000926
1516327200,10868.3889,6454.91691342
1516334400,11144.1876,5221.10523562
1516341600,11046.4918,4074.62330758
1516348800,11357.9067,6526.94929696
1516356000,11543.1609,4506.20133284
1516363200,11580.0001,4971.0759938
1516370400,11446.6599,3768.22620224
1516377600,11238.2894,3461.9839479
1516384800,11205.8566,2720.63346444
1516392000,11272.8539,738.0643204
1516399200,11440.3801,415.19063932
1516406400,11635,1701.79762202
1516413600,11730,1840.7623341
1516420800,12664.9996,4121.62146156
1516428000,12593.4124,4003.76588304
1516435200,12495.7255,3348.4976987
1516442400,12328.7815,3228.71296086
1516449600,12421.6001,4255.49592892
1516456800,12510.9404,3849.93949234
1516464000,12802.3155,5214.74776986
1516471200,12765.0461,3112.5768355
1516478400,12858.9949,1346.9419
1516485600,12727.8406,1945.06689586
1516492800,12486.8199,5412.5469073
1516500000,12411.5801,3985.95333204
1516507200,11982.9398,6178.44186838
1516514400,11827.2182,6272.01142772
1516521600,11669.5866,5203.27107726
1516528800,12146.9599,3892.1812879
1516536000,12000.2317,4937.86362702
1516543200,11485.8445,4856.47633842
1516550400,11375.2663,6211.36009668
1516557600,11435.1228,2454.9966162
1516564800,11295.425,2712.15016548
1516572000,11528.4511,2592.3317236
1516579200,11417.4781,3668.1971483
1516586400,11489.7328,3249.61221224
1516593600,11442.8563,3717.62157694
1516600800,11685.0003,2980.28255184
1516608000,11749.5914,3624.67620898
1516615200,11264.1051,3602.47651864
1516622400,10616.224,11906.20966858
1516629600,10436.3599,8466.23954668
1516636800,10548.3925,6483.6829065
1516644000,10550.1587,5767.61301936
1516651200,10349.2964,6068.0362436
1516658400,10798.4866,4707.25693342
1516665600,10636.9734,4556.97536618
1516672800,10859.7358,3252.80981562
1516680000,10399.4262,6856.11174222
1516687200,10264.5619,5025.89449902
1516694400,10413.9301,7069.51533846
1516701600,10145.8418,7046.17869194
1516708800,10312.5998,8590.43937248
1516716000,10723.6206,6473.89858784
1516723200,11153.3268,10097.26525606
1516730400,11010.7601,6137.00249222
1516737600,10980.8524,3597.60716084
1516744800,10813.9907,4419.78244198
1516752000,10559.6955,4969.47991626
1516759200,10796.4493,3587.37986624
1516766400,10630.4814,2888.58060512
1516773600,10908.8178,1616.98661792
1516780800,10903.6677,596.58239536
1516788000,11071.3366,1291.76630144
1516795200,11296.4907,7005.1884293
1516802400,11077.8213,6380.85679614
1516809600,11108.6977,5082.52227234
1516816800,11203.6202,3528.95588096
1516824000,11215.0123,2283.9248734
1516831200,11361.4115,2510.9060795
1516838400,11384.5702,4911.06433276
1516845600,11651.9998,6789.1505251
1516852800,11600.0001,4136.54367632
1516860000,11472.0002,3594.55153788
1516867200,11348.9999,4193.09086232
1516874400,11216.1629,3243.1840886
1516881600,11251.2885,4886.16471508
1516888800,11038.3633,4209.60261094
1516896000,11080,4283.55032778
1516903200,11251.9997,2158.76510784
1516910400,11240.7476,2054.66725118
1516917600,11204.2225,2024.85103782
1516924800,11286.4364,3046.97227934
1516932000,11535.589,4209.8394623
1516939200,11389.0001,2246.49514536
1516946400,11039.714,3826.5094122
1516953600,10502,13162.99909936
